commodity_year,state_code,state_abbr,county_code,commodity_code,cause_of_loss_code,month_of_loss,year_of_loss,indemnity_amount,total_premium,liability_amount,net_determined_acres,net_planted_acres,determined_yield,indemnity_to_premium_ratio,indemnity_to_liability_ratio,yield_deviation,high_cause_code,county_claim_frequency,fraud_label
2019,1,AL,3,11,11,1,2019.0,7.5,242.75,2193.25,0.0,13.25,-0.55,0.0307692307692307,0.0034180243819072,-0.1484050075864275,0,11,0
2019,1,AL,3,11,31,12,2018.0,399.25,8480.0,54160.0,0.0,399.25,4.39,0.0470758165310694,0.0073715404073041,1.184541787826212,0,11,0
2019,1,AL,3,11,31,4,2019.0,138.46,3080.0,22456.0,0.0,138.46,3.9,0.0449399545602077,0.0061655608496237,1.0523264174310312,0,11,0
2019,1,AL,3,16,31,4,2019.0,43.5,464.0,3650.5,0.0,43.5,1.45,0.0935483870967742,0.0119129125017116,0.3912495654551269,0,8,0
2019,1,AL,3,16,31,11,2018.0,99.3,182.0,5694.0,0.0,99.3,10.95,0.5426229508196722,0.0174363476733977,2.9546087874025107,0,8,1
2019,1,AL,3,16,31,5,2019.0,43.5,464.0,3650.5,0.0,43.5,1.45,0.0935483870967742,0.0119129125017116,0.3912495654551269,0,8,0
2019,1,AL,3,20,11,5,2019.0,2.5,294.25,797.5,0.0,2.5,2.71,0.008467400508044,0.0031308703819661,0.7312319464713063,0,63,0
2019,1,AL,3,20,11,5,2019.0,30.0725,12730.75,36283.75,0.0,30.0725,1.78,0.0023620083649144,0.0008287917100159,0.4802925700069835,0,63,0
2019,1,AL,3,20,11,6,2019.0,30.0725,12730.75,36283.75,0.0,30.0725,1.78,0.0023620083649144,0.0008287917100159,0.4802925700069835,0,63,0
2019,1,AL,3,20,11,7,2019.0,2.5,294.25,797.5,0.0,2.5,2.71,0.008467400508044,0.0031308703819661,0.7312319464713063,0,63,0
2019,1,AL,3,20,11,7,2019.0,30.0725,12730.75,36283.75,0.0,30.0725,1.78,0.0023620083649144,0.0008287917100159,0.4802925700069835,0,63,0
2019,1,AL,3,20,11,6,2019.0,2.5,294.25,797.5,0.0,2.5,2.71,0.008467400508044,0.0031308703819661,0.7312319464713063,0,63,0
2019,1,AL,3,20,12,11,2019.0,15.96,3058.8,8554.8,0.0,15.96,1.72,0.0052160271913196,0.001865401248276,0.4641029328157368,0,63,0
2019,1,AL,3,20,62,11,2019.0,10.64,2039.2,5703.2,0.0,10.64,1.72,0.0052151749828448,0.001865292240805,0.4641029328157368,0,63,0
2019,1,AL,3,20,XX,7,2019.0,30.0725,12730.75,36283.75,0.0,30.0725,1.78,0.0023620083649144,0.0008287917100159,0.4802925700069835,0,63,0
2019,1,AL,3,20,XX,7,2019.0,2.5,294.25,797.5,0.0,2.5,2.71,0.008467400508044,0.0031308703819661,0.7312319464713063,0,63,0
2019,1,AL,3,21,01,9,2019.0,104.0,7008.0,45814.0,0.0,104.0,0.09,0.0148380653445569,0.0022699989086543,0.0242844557868699,0,199,0
2019,1,AL,3,21,01,10,2019.0,45.9,4535.26,25093.36,0.0,45.9,5.53,0.0101184676363347,0.0018290962590797,1.4921448944598985,0,199,0
2019,1,AL,3,21,01,12,2019.0,138.02,9510.8,82076.6,0.0,138.02,0.26,0.0145103976113879,0.0016815793834127,0.070155094495402,0,199,0
2019,1,AL,3,21,11,10,2019.0,204.82,18953.0,99062.0,0.0,204.82,2.03,0.0108061622876437,0.002067573160514,0.5477493916371777,0,199,0
2019,1,AL,3,21,11,5,2019.0,8.766,603.4,3159.2,0.0,8.766,1.97,0.0145036399735274,0.002773875071198,0.5315597544459312,0,199,0
2019,1,AL,3,21,11,7,2019.0,8.766,603.4,3159.2,0.0,8.766,1.97,0.0145036399735274,0.002773875071198,0.5315597544459312,0,199,0
2019,1,AL,3,21,11,8,2019.0,330.47,24435.6,191153.2,0.0,330.47,0.57,0.0135235671083538,0.0017288137011899,0.153801553316843,0,199,0
2019,1,AL,3,21,11,10,2019.0,7.78,713.0,3702.0,0.0,7.78,3.95,0.0108963585434173,0.002100999189846,1.0658177817570702,0,199,0
2019,1,AL,3,21,11,6,2019.0,284.806,19625.0,167312.4,0.0,284.806,0.31,0.0145116681952511,0.0017022306641309,0.0836464588214409,0,199,0
2019,1,AL,3,21,11,9,2019.0,75.0,6281.0,36744.0,0.0,75.0,4.16,0.0119388729703915,0.0020410940263981,1.1224815119264333,0,199,0
2019,1,AL,3,21,12,9,2019.0,70.0,2999.0,37548.5,0.0,70.0,1.06,0.0233333333333333,0.001864205914859,0.2860169237120238,0,199,0
2019,1,AL,3,21,12,8,2019.0,70.0,2999.0,37548.5,0.0,70.0,1.06,0.0233333333333333,0.001864205914859,0.2860169237120238,0,199,0
2019,1,AL,3,21,31,8,2019.0,12.0,729.0,4200.0,0.0,12.0,0.93,0.0164383561643835,0.002856462746965,0.2509393764643228,0,199,0
2019,1,AL,3,21,31,5,2019.0,44.55,4401.87,24355.32,0.0,44.55,5.53,0.0101184000436079,0.0018290940503327,1.4921448944598985,0,199,0
2019,1,AL,3,21,31,9,2019.0,28.0,1743.0,10940.0,0.0,28.0,3.62,0.0160550458715596,0.0025591810620601,0.9767747772052136,0,199,0
2019,1,AL,3,21,31,10,2019.0,226.57,19475.0,98130.0,0.0,226.57,2.84,0.0116332922571369,0.0023088524523341,0.7663094937190074,0,199,0
2019,1,AL,3,21,31,6,2019.0,44.55,4401.87,24355.32,0.0,44.55,5.53,0.0101184000436079,0.0018290940503327,1.4921448944598985,0,199,0
2019,1,AL,3,21,55,7,2020.0,3334.345,142590.0,443313.0,0.0,0.0,1.81,0.0233839793535356,0.0075214069485736,0.4883873886026068,0,199,0
2019,1,AL,3,21,55,8,2020.0,894.8,45064.0,143814.0,0.0,0.0,1.7,0.0198557638965938,0.0062218822793171,0.4587063870853213,0,199,0
2019,1,AL,3,21,93,7,2019.0,43.65,3282.0,18960.0,0.0,43.65,5.22,0.013295766067621,0.0023020937714255,1.4084984356384571,0,199,1
2019,1,AL,3,21,93,11,2019.0,26.0,2381.0,12371.0,0.0,26.0,4.67,0.0109151973131822,0.0021015195602974,1.2600934280520295,0,199,1
2019,1,AL,3,21,93,7,2019.0,37.34,3130.0,19314.0,0.0,37.34,5.77,0.0119259022676461,0.0019332125291224,1.5569034432248845,0,199,1
2019,1,AL,3,21,XX,7,2019.0,17.532,1206.8,6318.4,0.0,17.532,1.97,0.01451564828614,0.0027743140171535,0.5315597544459312,0,199,0
2019,1,AL,3,41,11,10,2019.0,479.2,29312.0,155933.0,0.0,479.2,1.65,0.0163476955616961,0.0030730950273833,0.4452150227592824,0,53,0
2019,1,AL,3,41,11,10,2019.0,158.46,9217.0,46421.0,0.0,158.46,3.56,0.0171902798871772,0.0034134677523587,0.960585140013967,0,53,0
2019,1,AL,3,41,31,5,2019.0,103.63,6139.0,32090.0,0.0,103.63,5.03,0.0168778501628664,0.0032292543080614,1.3572312511995095,0,53,0
2019,1,AL,3,75,11,9,2019.0,130.47,1726.0,49631.0,0.0,110.54,13.86,0.0755471916618413,0.002628747582205,3.739806191177972,0,153,0
2019,1,AL,3,75,11,10,2019.0,130.39,4220.0,81873.0,0.0,130.39,11.43,0.0308907841743662,0.0015925690695458,3.0841258849324835,0,153,0
2019,1,AL,3,75,11,8,2019.0,16.0,466.0,8039.0,0.0,16.0,0.55,0.0342612419700214,0.0019900497512437,0.1484050075864275,0,153,0
2019,1,AL,3,75,11,7,2019.0,6.9525,137.5,3471.25,0.0,6.9525,7.16,0.0501985559566787,0.0020023039815681,1.931963371488765,0,153,0
2019,1,AL,3,75,11,5,2019.0,6.9525,137.5,3471.25,0.0,6.9525,7.16,0.0501985559566787,0.0020023039815681,1.931963371488765,0,153,0
2019,1,AL,3,75,11,6,2019.0,6.9525,137.5,3471.25,0.0,6.9525,7.16,0.0501985559566787,0.0020023039815681,1.931963371488765,0,153,0
2019,1,AL,3,75,31,5,2019.0,120.0,4430.0,99160.0,0.0,194.0,2.57,0.0270819228165199,0.001210153185224,0.6934561263583975,0,153,0
2019,1,AL,3,75,31,6,2019.0,101.0,9178.0,299829.0,0.0,538.47,1.05,0.0110033772742128,0.0003368575526131,0.2833186508468161,0,153,0
2019,1,AL,3,75,XX,7,2019.0,6.9525,137.5,3471.25,0.0,6.9525,7.16,0.0501985559566787,0.0020023039815681,1.931963371488765,0,153,0
2019,1,AL,3,81,11,9,2019.0,44.04,1062.4,12039.2,0.0,44.04,5.77,0.0414143313898815,0.0036577465490606,1.5569034432248845,0,130,0
2019,1,AL,3,81,11,7,2019.0,44.356,816.8,10712.0,0.0,44.356,2.11,0.0542382000489117,0.0041403901801549,0.56933557455884,0,130,0
2019,1,AL,3,81,11,7,2019.0,10.0,117.5,2137.5,0.0,10.0,6.34,0.0843881856540084,0.0046761748889408,1.7107049965417276,0,130,0
2019,1,AL,3,81,11,10,2019.0,489.38,9806.5,80615.5,0.0,359.38,4.87,0.0498985470303339,0.0060704694448406,1.3140588853561852,0,130,0
2019,1,AL,3,81,11,5,2019.0,10.0,117.5,2137.5,0.0,10.0,6.34,0.0843881856540084,0.0046761748889408,1.7107049965417276,0,130,0
2019,1,AL,3,81,11,8,2019.0,154.83,4852.0,42016.0,0.0,154.83,2.58,0.0319039769214918,0.0036849370492895,0.6961543992236053,0,130,0
2019,1,AL,3,81,11,5,2019.0,44.356,816.8,10712.0,0.0,44.356,2.11,0.0542382000489117,0.0041403901801549,0.56933557455884,0,130,0
2019,1,AL,3,81,11,6,2019.0,44.356,816.8,10712.0,0.0,44.356,2.11,0.0542382000489117,0.0041403901801549,0.56933557455884,0,130,0
2019,1,AL,3,81,11,6,2019.0,10.0,117.5,2137.5,0.0,10.0,6.34,0.0843881856540084,0.0046761748889408,1.7107049965417276,0,130,0
2019,1,AL,3,81,12,9,2019.0,238.49,6401.6,70836.8,0.0,238.49,4.75,0.0372489301221378,0.0033667053465804,1.281679610973692,0,130,0
2019,1,AL,3,81,31,11,2019.0,22.8,518.0,5457.0,0.0,22.8,9.93,0.0439306358381502,0.0041773543422499,2.679384955151318,0,130,0
2019,1,AL,3,81,31,11,2019.0,36.7,834.0,8783.0,0.0,36.7,7.34,0.0439520958083832,0.0041780510018214,1.980532283062505,0,130,0
2019,1,AL,3,81,31,6,2019.0,384.77,8357.5,86541.5,0.0,303.86,1.33,0.0460333791948316,0.0044460236300083,0.3588702910726337,0,130,0
2019,1,AL,3,81,XX,7,2019.0,10.0,117.5,2137.5,0.0,10.0,6.34,0.0843881856540084,0.0046761748889408,1.7107049965417276,0,130,0
2019,1,AL,3,81,XX,7,2019.0,88.712,1633.6,21424.0,0.0,88.712,2.11,0.054271381377707,0.0041405834305717,0.56933557455884,0,130,0
2019,1,AL,3,88,55,3,2020.0,0.0,2056.0,13694.0,0.0,91.7573,1.43,0.0,0.0,0.3858530197247114,0,302,0
2019,1,AL,3,88,55,9,2019.0,0.0,687.0,5802.0,0.0,33.3525,0.48,0.0,0.0,0.129517097529973,0,302,0
2019,1,AL,3,88,55,5,2019.0,0.0,1115.0,8494.0,0.0,50.422,3.94,0.0,0.0,1.0631195088918624,0,302,0
2019,1,AL,3,88,55,7,2019.0,0.0,1977.0,9756.0,0.0,70.222,0.25,0.0,0.0,0.0674568216301943,0,302,0
2019,1,AL,3,88,55,6,2019.0,0.0,2827.0,15062.0,0.0,82.8944,1.8,0.0,0.0,0.485689115737399,0,302,0
2019,1,AL,3,88,55,4,2019.0,0.0,1099.0,7931.0,0.0,61.045,3.32,0.0,0.0,0.8958265912489803,0,302,0
2019,1,AL,3,88,55,12,2019.0,0.0,1315.0,6823.0,0.0,66.0118,1.39,0.0,0.0,0.3750599282638803,0,302,0
2019,1,AL,3,88,55,11,2019.0,0.0,569.0,4563.0,0.0,15.0,4.2,0.0,0.0,1.1332746033872645,0,302,0
2019,1,AL,3,88,55,10,2019.0,0.0,54.0,483.0,0.0,10.74,2.48,0.0,0.0,0.6691716705715275,0,302,0
2019,1,AL,3,9999,61,6,2019.0,236.65,54251.0,188846.0,0.0,236.65,3.02,0.0043620511686205,0.0012531308413689,0.8148784052927472,0,4,0
2019,1,AL,5,21,01,11,2019.0,287.773,39318.42,118257.88,0.0,287.773,0.2,0.0073188516005576,0.0024334155709913,0.0539654573041554,0,83,0
2019,1,AL,5,21,01,10,2019.0,440.86,60342.8,259039.4,0.0,440.86,1.21,0.0073058044074121,0.0017018966925622,0.3264910166901404,0,83,0
2019,1,AL,5,21,11,9,2019.0,458.5,57567.0,198286.0,0.0,458.5,0.93,0.0079644941634241,0.0023123048913947,0.2509393764643228,0,83,0
2019,1,AL,5,21,11,8,2019.0,428.89,63793.4,231392.0,0.0,428.89,1.43,0.0067230039000288,0.0018535132869187,0.3858530197247114,0,83,0
2019,1,AL,5,21,11,7,2019.0,333.92,55729.6,200952.8,0.0,333.92,1.41,0.0059916814102127,0.001661675469685,0.3804564739942959,0,83,0
2019,1,AL,5,21,11,5,2019.0,10.5,1232.0,4763.0,0.0,10.5,3.66,0.0085158150851581,0.0022040302267002,0.9875678686660448,0,83,0
2019,1,AL,5,21,12,8,2019.0,8.857,362.78,1984.92,0.0,8.857,1.01,0.0243471328825114,0.0044598976796648,0.272525559385985,0,83,0
2019,1,AL,5,41,11,5,2019.0,28.2,1376.0,6449.0,0.0,28.2,4.2,0.020479302832244,0.0043720930232558,1.1332746033872645,0,8,0
2019,1,AL,5,51,11,7,2019.0,19.0,709.5,2259.0,0.0,19.0,2.99,0.0267417311752287,0.0084070796460176,0.806783586697124,0,6,0
2019,1,AL,5,51,93,7,2019.0,19.0,709.5,2259.0,0.0,19.0,2.99,0.0267417311752287,0.0084070796460176,0.806783586697124,0,6,1
2019,1,AL,5,75,11,7,2019.0,278.353,25654.74,177873.61,0.0,278.353,6.04,0.0108495408824691,0.0015648832624285,1.6297568105854945,0,58,0
2019,1,AL,5,75,11,8,2019.0,233.103,21631.24,151357.61,0.0,233.103,6.06,0.0107757217930274,0.0015400709612753,1.63515335631591,0,58,0
2019,1,AL,5,75,11,7,2019.0,75.0,8669.0,30822.0,0.0,75.0,3.36,0.0086505190311418,0.0024332478992959,0.9066196827098116,0,58,0
2019,1,AL,5,75,11,9,2019.0,28.344,2655.02,17277.78,0.0,28.344,6.1,0.0106716063885061,0.0016403935926031,1.6459464477767412,0,58,0
2019,1,AL,5,81,11,6,2019.0,142.3,6425.0,23670.0,0.0,142.3,2.33,0.0221444133208839,0.0060115753453593,0.6286975775934109,0,13,0
2019,1,AL,5,81,11,5,2019.0,57.5,2901.0,13761.0,0.0,57.5,3.31,0.0198139214334941,0.0041781717773579,0.8931283183837727,0,13,0
2019,1,AL,5,9999,55,12,2019.0,0.0,13468.0,71488.0,0.0,186.456,0.67,0.0,0.0,0.1807842819689207,0,10,0
2019,1,AL,5,9999,55,5,2019.0,0.0,1873.0,18220.0,0.0,47.52,5.12,0.0,0.0,1.3815157069863797,0,10,0
2019,1,AL,5,9999,55,4,2019.0,0.0,3165.0,24983.0,0.0,175.1,2.03,0.0,0.0,0.5477493916371777,0,10,0
2019,1,AL,5,9999,55,6,2019.0,0.0,21829.0,165351.0,0.0,541.212,1.04,0.0,0.0,0.2806203779816083,0,10,0
2019,1,AL,5,9999,55,7,2019.0,0.0,1411.0,9689.0,0.0,25.27,0.21,0.0,0.0,0.0566637301693632,0,10,0
2019,1,AL,5,9999,55,10,2019.0,0.0,2842.0,23679.0,0.0,171.7,1.64,0.0,0.0,0.4425167498940746,0,10,0
2019,1,AL,5,9999,55,8,2019.0,0.0,12242.0,90961.0,0.0,347.188,2.53,0.0,0.0,0.6826630348975663,0,10,0
2019,1,AL,7,9999,31,4,2019.0,40.0,7191.0,60409.0,0.0,186.02,0.18,0.0055617352614015,0.0006621420294653,0.0485689115737399,0,18,0
2019,1,AL,7,9999,31,11,2018.0,176.1,7061.0,18920.0,0.0,176.1,2.68,0.0249362786745964,0.0093071190740447,0.7231371278756831,0,18,0
2019,1,AL,9,21,01,11,2019.0,17.85,499.8,11988.4,0.0,17.85,21.58,0.0356429712460063,0.0014888151200226,5.822872843118373,0,13,0
2019,1,AL,9,21,01,11,2019.0,188.275,5185.0,123182.0,0.0,188.275,6.2,0.0363044735827227,0.0015284170705373,1.672929176428819,0,13,0
2019,1,AL,9,21,11,9,2019.0,15.505,427.0,10144.4,0.0,15.505,6.2,0.0362266355140186,0.0015282788258718,1.672929176428819,0,13,0
2019,1,AL,9,21,11,9,2019.0,1.47,41.16,987.28,0.0,1.47,21.58,0.0348671726755218,0.0014874327113773,5.822872843118373,0,13,0
2019,1,AL,9,21,31,12,2019.0,1.68,47.04,1128.32,0.0,1.68,21.58,0.0349708576186511,0.0014876208691956,5.822872843118373,0,13,0
2019,1,AL,9,21,31,12,2019.0,17.72,488.0,11593.6,0.0,17.72,6.2,0.0362372188139059,0.0015282976558052,1.672929176428819,0,13,0
2019,1,AL,9,81,01,9,2019.0,2.5,73.0,888.0,0.0,2.5,0.68,0.0337837837837837,0.0028121484814398,0.1834825548341285,0,19,0
2019,1,AL,9,81,01,12,2019.0,10.995,360.29,3851.9,0.0,10.995,2.26,0.0304326164576932,0.0028536946196371,0.6098096675369565,0,19,0
2019,1,AL,9,81,11,8,2019.0,266.755,8064.21,94253.1,0.0,266.755,1.16,0.0330747742464238,0.002830168661098,0.3129996523641016,0,19,0
2019,1,AL,9,81,11,7,2019.0,223.35,6506.5,79207.0,0.0,223.35,0.63,0.0343219362274298,0.002819790930209,0.1699911905080896,0,19,0
2019,1,AL,9,9999,11,6,2019.0,1.84,716.0,3040.6,0.0,1.84,2.41,0.0025662482566248,0.0006049447659126,0.6502837605150732,0,23,0
2019,1,AL,9,9999,42,3,2019.0,7.36,2864.0,12162.4,0.0,7.36,2.41,0.0025689354275741,0.0006050939704358,0.6502837605150732,0,23,0
2019,1,AL,11,41,11,6,2019.0,4.55,168.0,677.6,0.0,4.55,1.87,0.0269230769230769,0.0067049808429118,0.5045770257938534,0,8,0
2019,1,AL,11,41,11,9,2019.0,199.0,13945.0,53959.0,0.0,199.0,2.71,0.0142693245375017,0.0036879169755374,0.7312319464713063,0,8,0
2019,1,AL,11,41,12,6,2019.0,1.95,72.0,290.4,0.0,1.95,1.87,0.0267123287671232,0.0066918325326012,0.5045770257938534,0,8,0
2019,1,AL,11,41,93,4,2019.0,49.0,9132.0,52038.0,0.0,232.0,0.17,0.0053651593123836,0.0009416014911893,0.0458706387085321,0,8,1
2019,1,AL,11,75,11,8,2019.0,160.84,14900.4,75654.8,0.0,160.84,3.53,0.010793616707155,0.0021259440783125,0.9524903214183436,0,15,0
2019,1,AL,11,75,11,9,2019.0,160.84,14900.4,75654.8,0.0,160.84,3.53,0.010793616707155,0.0021259440783125,0.9524903214183436,0,15,0
2019,1,AL,11,75,12,8,2019.0,80.42,7450.2,37827.4,0.0,80.42,3.53,0.0107928924200128,0.0021259159784712,0.9524903214183436,0,15,0
2019,1,AL,11,88,55,10,2019.0,0.0,3359.0,29716.0,0.0,133.937,1.38,0.0,0.0,0.3723616553986725,0,250,0
2019,1,AL,11,88,55,12,2019.0,0.0,9684.0,55907.0,0.0,369.7364,0.91,0.0,0.0,0.2455428307339072,0,250,0
2019,1,AL,11,88,55,8,2019.0,0.0,6339.0,42798.0,0.0,173.4314,1.12,0.0,0.0,0.3022065609032705,0,250,0
2019,1,AL,11,88,55,6,2019.0,0.0,5544.0,44652.0,0.0,178.3882,1.06,0.0,0.0,0.2860169237120238,0,250,0
2019,1,AL,11,88,55,4,2019.0,0.0,4514.0,44660.0,0.0,354.872,1.98,0.0,0.0,0.5342580273111389,0,250,0
2019,1,AL,11,88,55,3,2020.0,0.0,3674.0,28800.0,0.0,107.285,0.35,0.0,0.0,0.094439550282272,0,250,0
2019,1,AL,13,9999,01,9,2019.0,46.976,2750.95,11140.21,0.0,46.976,1.35,0.0170700775813514,0.0042164181448873,0.3642668368030493,0,156,0
2019,1,AL,13,9999,01,9,2019.0,1.597,65.69,281.24,0.0,1.597,4.21,0.0239466186834607,0.0056583049886621,1.135972876252472,0,156,0
2019,1,AL,13,9999,01,10,2019.0,2.22,209.97,1179.42,0.0,2.22,1.2,0.0105228231502109,0.0018806865353009,0.3237927438249326,0,156,0
2019,1,AL,13,9999,11,8,2019.0,194.01,11489.26,54990.705,0.0,121.92,4.56,0.0168847354193899,0.0035279866299835,1.230412426534744,0,156,0
2019,1,AL,13,9999,11,6,2019.0,590.38,32374.9,153103.1,0.0,590.38,2.62,0.0182351687520655,0.003856069171237,0.7069474906844364,0,156,0
2019,1,AL,13,9999,11,5,2019.0,12.25,682.0,2110.5,0.0,12.25,3.01,0.0179355783308931,0.0058015628699976,0.8121801324275394,0,156,0
2019,1,AL,13,9999,11,9,2019.0,13.5,697.25,3020.25,0.0,6.75,8.44,0.0193340494092373,0.0044683491932147,2.27734229823536,0,156,0
2019,1,AL,13,9999,11,6,2019.0,205.6,17004.0,66523.5,0.0,161.25,1.15,0.0120905615995295,0.0030905906846349,0.3103013794988938,0,156,0
2019,1,AL,13,9999,11,7,2019.0,200.06,16316.81,79611.755,0.0,196.595,2.64,0.0122602236452072,0.0025129139168717,0.7123440364148519,0,156,0
2019,1,AL,13,9999,11,6,2019.0,28.925,1375.26,5006.59,0.0,28.925,3.57,0.0210171043262174,0.0057762316803092,0.9632834128791748,0,156,0
2019,1,AL,13,9999,11,8,2019.0,13.5,697.25,3020.25,0.0,6.75,8.44,0.0193340494092373,0.0044683491932147,2.27734229823536,0,156,0
2019,1,AL,13,9999,11,5,2019.0,99.19,8191.4,32452.7,0.0,99.19,1.6,0.0121075631072701,0.0030563541291131,0.4317236584332436,0,156,0
2019,1,AL,13,9999,11,9,2019.0,195.73,11617.73,55816.34,0.0,123.535,4.57,0.0168460752595163,0.0035066164027164,1.233110699399952,0,156,0
2019,1,AL,13,9999,12,6,2019.0,103.054,5721.65,25111.49,0.0,103.054,1.76,0.0180080906573003,0.0041036950139153,0.4748960242765679,0,156,0
2019,1,AL,13,9999,12,6,2019.0,4.163,155.71,740.37,0.0,4.163,4.69,0.0265649926616042,0.005615279819793,1.2654899737824454,0,156,0
2019,1,AL,13,9999,12,7,2019.0,19.98,1889.73,10614.78,0.0,19.98,1.2,0.0105673470035383,0.0018821038114957,0.3237927438249326,0,156,0
